SKU,Regular price,Sale price
100000529,20.08,15.44
100000530,33.79,30.89
100000531,27.44,21.11
100000532,41.16,31.66
100000533,14.57,10.92
100000534,57.91,44.85
100000535,25.69,19.76
100000536,43.75,40.48
100000537,133.76,102.89
100000538,82.95,82.76
100000539,10.98,10.67
100000541,58.39,56.23
100000543,20.64,19.23
100000544,51.17,39.36
100000545,16.65,12.82
100000546,33.86,25.86
100000547,12.61,11.67
100000548,20.18,17.18
100000549,53.88,51.53
100000550,11.97,11.74
100000551,30.13,23.59
100000552,45.89,35.95
100000553,20.52,19.24
100000554,40.08,32.98
100000555,36.82,28.32
100000556,68.08,52.37
100000557,18.58,16.83
100000558,37.89,34.30
100000559,17.35,15.80
100000560,33.98,31.10
100000561,26.96,21.41
100000562,46.78,42.83
100000563,26.46,24.22
100000564,52.92,48.44
100000565,158.74,145.31
100000566,49.83,36.66
100000567,20.18,17.61
100000568,95.27,73.29
100000569,44.66,34.35
100000570,78.38,60.29
100000571,54.92,42.24
100000572,101.84,78.34
100000573,22.42,16.51
100000574,42.31,33.62
100000575,62.21,51.00
100000576,23.01,19.36
100000577,18.30,16.48
100000578,39.35,36.64
100000579,78.72,73.29
100000581,69.47,63.59
100000582,19.98,17.33
100000583,34.04,30.15
100000584,44.62,38.43
100000585,157.61,144.28
100000587,48.90,43.86
100000588,47.41,43.55
100000589,111.15,85.50
100000590,9.66,6.71
100000592,82.19,75.24
100000593,32.18,24.76
100000594,13.84,10.65
100000595,23.12,16.30
100000596,30.13,23.38
100000597,33.94,31.60
100000598,45.97,42.08
100000599,21.88,20.04
100000600,3.53,3.53
100000601,43.79,40.08
100000602,82.39,73.34
100000603,30.36,23.35
100000604,21.03,16.70
100000605,35.03,31.39
100000606,14.24,9.04
100000607,25.94,20.37
100000608,24.66,22.58
100000609,23.12,18.04
100000610,63.48,54.14
100000611,56.74,5.04
100000612,43.30,4.54
100000613,70.20,5.58
100000614,20.43,18.70
100000615,16.38,13.36
100000616,3.53,3.53
100000617,52.53,46.76
100000618,21.54,21.52
100000619,52.10,40.08
100000621,31.09,23.91
100000622,11.32,9.61
100000623,25.89,19.92
100000624,23.02,11.85
100000625,22.98,21.00
100000626,54.60,42.00
100000627,84.23,64.79
100000628,94.93,50.66
100000629,258.19,127.81
100000630,176.57,86.89
100000631,25.94,24.85
100000632,5.99,4.87
100000633,17.63,12.37
100000634,36.69,25.12
100000635,15.18,11.68
100000636,27.39,21.07
100000637,26.06,23.82
100000639,17.10,13.23
100000640,49.55,38.34
100000641,26.13,25.12
100000642,8.25,6.32
100000643,23.49,21.38
100000644,34.82,32.16
100000645,28.48,13.60
100000646,56.89,51.05
