SKU,Regular price,Sale price
100001355,  25.19 ,  19.37 
100001356,  44.34 ,  24.83 
100001357,  15.77 ,  15.77 
100001358,  21.26 ,  21.26 
100001361,  12.45 ,  8.60 
100001362,  57.36 ,  51.38 
100001363,  114.72 ,  102.76 
100001365,  36.05 ,  31.22 
100001366,  21.26 ,  17.01 
100001368,  54.22 ,  51.02 
100001370,  12.40 ,  9.01 
100001372,  31.89 ,  28.56 
100001373,  27.17 ,  26.17 
100001374,  18.68 ,  13.36 
100001375,  15.66 ,  15.66 
100001376,  34.71 ,  27.32 
100001377,  52.46 ,  36.96 
100001378,  42.81 ,  38.63 
100001379,  40.88 ,  26.08 
100001380,  77.56 ,  45.21 
100001382,  36.47 ,  28.70 
100001383,  72.93 ,  57.40 
100001384,  75.10 ,  45.94 
100001385,  110.26 ,  67.88 
100001387,  35.09 ,  13.55 
100001388,  65.98 ,  25.55 
100001389,  96.87 ,  37.29 
100001391,  21.57 ,  19.09 
100001392,  40.82 ,  32.12 
100001394,  36.05 ,  26.69 
100001395,  23.51 ,  16.44 
100001396,  39.94 ,  18.28 
100001397,  75.10 ,  34.48 
100001398,  110.26 ,  49.99 
100001399,  39.94 ,  13.55 
100001401,  73.04 ,  65.43 
100001404,  103.67 ,  82.64 
100001407,  99.74 ,  76.73 
100001409,  38.92 ,  34.87 
100001410,  77.85 ,  69.73 
100001411,  25.54 ,  19.09 
100001414,  77.40 ,  53.30 
100001415,  33.24 ,  15.73 
100001417,  42.81 ,  33.69 
100001420,  36.65 ,  34.22 
100001421,  90.41 ,  69.55 
100001422,  25.43 ,  18.63 
100001423,  46.68 ,  37.25 
100001424,  33.44 ,  16.25 
100001425,  62.11 ,  29.00 
100001427,  37.74 ,  33.78 
100001428,  62.12 ,  51.05 
100001429,  33.16 ,  25.52 
100001430,  91.08 ,  76.57 
100001431,  49.09 ,  38.63 
100001433,  50.14 ,  38.57 
100001434,  9.02 ,  6.28 
100001435,  32.95 ,  25.35 
100001436,  62.12 ,  47.11 
100001437,  120.04 ,  95.33 
100001438,  33.16 ,  23.01 
100001439,  43.25 ,  34.04 
100001440,  18.15 ,  18.15 
100001441,  41.37 ,  12.69 
100001442,  75.51 ,  58.09 
100001443,  40.29 ,  36.84 
100001444,  23.51 ,  11.13 
100001445,  42.81 ,  21.04 
100001446,  62.12 ,  26.70 
100001447,  62.12 ,  22.42 
100001448,  91.08 ,  32.77 
100001449,  29.58 ,  26.49 
100001450,  32.20 ,  25.06 
100001451,  55.45 ,  49.67 
100001453,  25.11 ,  15.66 
100001454,  42.81 ,  42.81 
100001457,  33.16 ,  14.47 
100001458,  47.63 ,  32.84 
100001460,  42.81 ,  23.18 
100001462,  17.33 ,  15.52 
100001463,  43.23 ,  33.80 
100001464,  81.70 ,  67.61 
100001465,  120.15 ,  101.41 
100001466,  21.65 ,  21.65 
100001467,  51.23 ,  40.32 
100001468,  23.51 ,  14.43 
100001469,  42.81 ,  22.08 
100001470,  37.74 ,  29.13 
100001473,  45.43 ,  27.32 
100001474,  35.27 ,  21.09 
100001476,  34.19 ,  26.90 
100001477,  68.38 ,  53.81 
100001480,  33.16 ,  14.47 
100001481,  62.12 ,  28.95 
100001482,  34.90 ,  31.53 
100001483,  19.55 ,  14.16 
100001485,  92.69 ,  58.59 
100001487,  46.81 ,  36.01 
100001491,  34.82 ,  31.20 
100001492,  43.78 ,  20.40 
100001493,  31.75 ,  24.42 
100001494,  37.31 ,  28.70 
100001495,  18.29 ,  17.65 
100001496,  42.53 ,  32.71 
100001497,  25.66 ,  19.39 
100001498,  46.53 ,  36.53 
100001500,  31.41 ,  28.84 
100001503,  52.07 ,  40.98 
100001504,  32.11 ,  24.70 
100001506,  21.57 ,  21.57 
100001507,  56.32 ,  29.43 
100001508,  38.95 ,  19.62 
100001511,  32.05 ,  24.66 
100001515,  34.11 ,  26.24 
100001518,  28.70 ,  22.08 
