SKU,Regular price,Sale price
100001684,31.93,29.64
100001688,67.91,64.50
100001689,22.91,21.84
100001690,13.23,10.90
100001693,34.92,27.82
100001694,16.15,11.17
100001695,18.82,14.96
100001699,20.56,18.33
100001702,34.54,27.47
100001703,40.40,37.50
100001707,25.11,23.31
100001709,20.48,13.94
100001717,39.20,36.39
100001722,21.29,19.07
100001723,21.29,20.98
100001724,34.42,32.68
100001725,70.01,66.48
100001729,22.91,19.84
100001741,32.61,30.11
100001744,48.17,35.16
100001746,45.24,35.97
100001747,21.57,16.59
100001752,76.25,43.50
100001753,35.27,19.60
100001754,24.34,22.59
100001755,48.65,45.17
100001756,85.21,67.76
100001757,22.91,21.37
100001759,42.95,34.16
100001760,66.07,26.35
100001765,53.68,35.03
100001766,26.89,24.96
100001767,36.93,27.91
100001768,37.95,26.77
100001769,29.88,23.76
100001776,27.00,17.50
100001779,15.84,12.59
100001781,45.27,36.00
100001784,28.15,21.65
100001787,15.52,14.41
100001788,31.40,24.97
100001789,62.78,49.93
100001790,94.17,74.88
100001791,36.82,29.28
100001792,28.32,26.29
100001798,19.69,17.85
100001799,35.84,35.69
100001801,56.50,44.56
100001802,49.82,39.62
100001808,21.27,16.91
100001810,27.04,25.10
100001817,25.16,13.45
100001818,35.35,27.20
100001819,35.96,34.16
100001823,20.56,14.18
100001829,27.04,24.27
100001834,41.65,37.40
100001837,32.00,27.47
100001838,55.80,52.98
100001844,16.15,11.17
100001849,42.60,33.88
100001852,26.68,20.52
100001857,19.29,15.34
100001859,57.86,46.01
100001862,33.65,30.34
100001866,52.13,48.94
100001872,20.72,19.24
100001873,45.24,35.97
100001875,37.13,31.94
100001879,22.62,17.99
100001882,51.28,40.78
100001893,39.28,31.23
100001895,34.84,27.70
100001899,26.15,20.12
100001900,33.67,26.77
100001901,17.24,12.71
100001902,54.04,50.16
100001906,13.23,10.28
100001915,34.56,27.49
100001916,23.65,17.21
100001917,36.66,33.70
100001920,34.80,26.77
100001923,29.38,25.42
100001928,38.38,31.50
100001931,26.62,21.31
100001936,24.94,19.18
100001947,47.34,37.64
100001951,27.83,26.44
100001952,25.83,23.98
100001954,30.68,24.40
100001956,21.04,16.73
100001957,22.52,20.91
100001962,19.69,13.94
100001963,30.68,24.40
100001969,21.03,19.52
100001974,36.95,10.92
100001979,17.65,13.66
100001980,22.91,20.08
100001981,42.32,40.05
100001984,39.21,27.33
100001985,56.80,40.99
100001991,52.13,48.40
100001993,30.68,24.40
100001998,43.15,40.99
100001999,26.79,21.30
100002001,30.40,29.45
100002004,28.02,22.11
100002005,40.89,32.27
100002011,19.29,15.34
100002013,32.65,31.01
100002014,25.16,24.47
100002024,42.80,39.73
100002028,25.10,22.59
100002031,14.24,13.23
100002035,30.57,28.38
100002037,18.90,13.24
100002038,34.28,25.79
100002041,49.90,30.23
100002046,31.40,24.97
100002047,20.46,18.99
100002050,29.35,26.97
100002051,30.83,28.32
100002060,19.15,17.78
100002065,22.06,13.98
100002067,59.19,41.02
100002072,21.29,16.59
100002074,31.67,28.45
100002075,79.39,63.14
100002081,24.55,19.52
100002088,17.65,14.04
100002089,19.83,16.09
100002094,43.93,25.65
100002104,18.28,14.35
100002108,38.82,29.86
100002109,76.62,60.93
100002111,26.72,25.05
