SKU,Regular price,Sale price
100001061,  86.10 ,  66.23 
100001062,  29.63 ,  24.48 
100001063,  42.08 ,  33.11 
100001064,  52.84 ,  50.40 
100001065,  21.57 ,  14.99 
100001066,  38.95 ,  30.45 
100001067,  25.48 ,  22.82 
100001068,  31.50 ,  24.23 
100001069,  44.52 ,  39.87 
100001070,  39.94 ,  33.55 
100001071,  75.10 ,  67.11 
100001072,  20.62 ,  12.31 
100001073,  37.02 ,  20.11 
100001074,  24.26 ,  19.10 
100001075,  46.99 ,  36.98 
100001076,  19.64 ,  12.63 
100001077,  35.09 ,  20.81 
100001078,  50.54 ,  30.17 
100001079,  29.68 ,  26.14 
100001080,  17.97 ,  15.74 
100001081,  41.36 ,  37.74 
100001082,  29.80 ,  23.46 
100001083,  64.01 ,  49.24 
100001084,  25.24 ,  16.36 
100001085,  46.28 ,  30.66 
100001086,  88.38 ,  59.24 
100001087,  52.28 ,  25.73 
100001088,  28.24 ,  16.42 
100001089,  20.06 ,  16.44 
100001090,  48.51 ,  34.88 
100001091,  97.08 ,  48.51 
100001092,  44.34 ,  24.55 
100001093,  83.89 ,  46.63 
100001094,  123.45 ,  69.95 
100001097,  20.62 ,  15.10 
100001098,  37.02 ,  30.69 
100001100,  39.28 ,  30.91 
100001101,  48.73 ,  31.35 
100001102,  50.93 ,  33.20 
100001103,  34.65 ,  26.66 
100001104,  59.52 ,  53.31 
100001105,  50.37 ,  45.12 
100001106,  32.25 ,  28.53 
100001107,  22.36 ,  21.90 
100001108,  171.82 ,  135.21 
100001109,  20.10 ,  14.78 
100001110,  31.06 ,  29.57 
100001111,  25.43 ,  21.94 
100001112,  46.68 ,  39.74 
100001113,  26.75 ,  15.57 
100001114,  70.71 ,  38.16 
100001115,  64.35 ,  50.64 
100001117,  18.68 ,  10.95 
100001118,  33.16 ,  21.95 
100001119,  35.54 ,  24.89 
100001120,  66.31 ,  45.92 
100001121,  97.08 ,  69.44 
100001123,  23.51 ,  15.07 
100001124,  56.50 ,  43.46 
100001125,  38.95 ,  22.30 
100001126,  73.70 ,  45.70 
100001127,  50.08 ,  38.53 
100001128,  99.31 ,  78.16 
100001129,  149.67 ,  117.79 
100001131,  54.84 ,  49.12 
100001132,  39.94 ,  16.56 
100001133,  75.10 ,  31.04 
100001134,  34.26 ,  30.69 
100001135,  21.09 ,  14.52 
100001136,  54.89 ,  42.10 
100001137,  52.25 ,  41.12 
100001138,  104.49 ,  82.23 
100001139,  35.54 ,  31.98 
100001140,  70.70 ,  63.33 
100001141,  35.35 ,  31.66 
100001142,  31.93 ,  24.56 
100001143,  32.25 ,  20.81 
100001144,  24.55 ,  17.59 
100001145,  27.37 ,  22.83 
100001146,  50.54 ,  43.60 
100001147,  17.92 ,  16.05 
100001148,  62.03 ,  40.23 
100001149,  83.44 ,  64.18 
100001150,  15.94 ,  15.94 
100001151,  9.23 ,  9.23 
100001152,  29.06 ,  22.35 
100001153,  47.63 ,  34.09 
100001154,  12.45 ,  12.05 
100001155,  55.45 ,  49.67 
100001156,  32.29 ,  24.83 
100001157,  83.19 ,  74.50 
100001158,  59.72 ,  28.70 
100001159,  84.23 ,  64.85 
100001160,  52.55 ,  45.03 
100001161,  131.78 ,  103.70 
100001162,  48.80 ,  26.90 
100001163,  93.40 ,  48.66 
100001164,  193.55 ,  173.37 
100001165,  15.24 ,  15.19 
100001166,  33.16 ,  14.17 
100001167,  20.11 ,  20.11 
100001168,  57.02 ,  44.87 
100001169,  38.01 ,  29.91 
100001170,  37.74 ,  17.99 
100001171,  70.71 ,  31.15 
100001172,  16.74 ,  10.96 
100001173,  44.24 ,  35.56 
100001174,  13.75 ,  11.61 
100001175,  29.09 ,  23.34 
100001176,  12.78 ,  12.78 
100001177,  23.51 ,  18.46 
100001178,  42.81 ,  37.75 
100001179,  62.12 ,  57.18 
100001180,  38.62 ,  16.23 
100001181,  35.54 ,  27.55 
100001182,  66.31 ,  50.32 
100001183,  97.47 ,  40.98 
100001184,  46.99 ,  36.15 
100001185,  76.76 ,  68.76 
100001186,  110.91 ,  99.34 
100001187,  31.15 ,  18.23 
100001188,  17.97 ,  9.11 
100001189,  12.43 ,  11.33 
100001190,  36.51 ,  32.70 
100001191,  60.84 ,  54.50 
100001192,  27.37 ,  22.45 
100001193,  50.54 ,  39.74 
100001194,  32.20 ,  17.94 
100001195,  60.19 ,  35.87 
100001196,  88.19 ,  53.81 
100001197,  21.31 ,  17.03 
100001198,  28.95 ,  27.66 
100001199,  57.86 ,  45.53 
100001200,  60.27 ,  46.36 
100001201,  120.53 ,  92.72 
100001202,  15.79 ,  8.69 
100001203,  38.95 ,  26.35 
100001204,  44.98 ,  34.60 
100001205,  25.11 ,  19.32 
100001206,  56.14 ,  31.13 
100001207,  28.54 ,  10.53 
100001208,  10.06 ,  7.69 
100001209,  46.58 ,  35.83 
100001210,  44.34 ,  35.18 
100001211,  16.98 ,  15.21 
100001212,  34.51 ,  30.91 
100001213,  52.37 ,  46.92 
100001214,  59.11 ,  19.81 
100001215,  27.37 ,  21.25 
100001216,  62.12 ,  53.12 
100001217,  11.37 ,  9.17 
100001218,  17.97 ,  13.57 
100001219,  31.15 ,  21.63 
