SKU,Regular price,Sale price
100003146,  14.81 ,  13.47 
100003147,  42.04 ,  32.84 
100003148,  31.15 ,  14.19 
100003149,  55.47 ,  39.15 
100003150,  34.35 ,  27.03 
100003151,  23.16 ,  17.82 
100003152,  40.64 ,  36.41 
100003153,  36.10 ,  34.31 
100003154,  35.54 ,  26.75 
100003155,  23.69 ,  23.59 
100003156,  59.96 ,  47.19 
100003157,  61.53 ,  44.19 
100003158,  38.88 ,  29.90 
100003159,  20.82 ,  17.32 
100003160,  37.44 ,  35.37 
100003161,  31.06 ,  15.73 
100003162,  57.33 ,  32.01 
100003163,  24.39 ,  18.76 
100003164,  41.90 ,  37.53 
100003165,  62.84 ,  56.29 
100003166,  53.29 ,  41.94 
100003167,  53.29 ,  41.94 
100003168,  30.98 ,  27.98 
100003169,  40.20 ,  30.67 
100003170,  36.30 ,  36.30 
100003171,  142.93 ,  62.42 
100003172,  281.65 ,  113.28 
100003173,  157.66 ,  47.88 
100003174,  56.42 ,  37.25 
100003175,  55.11 ,  42.39 
100003176,  21.97 ,  17.29 
100003177,  44.86 ,  35.30 
100003178,  33.83 ,  26.02 
100003179,  58.10 ,  52.04 
100003180,  31.75 ,  24.42 
100003181,  53.88 ,  48.26 
100003182,  33.18 ,  25.52 
100003183,  48.37 ,  43.32 
100003184,  73.45 ,  72.43 
100003185,  70.82 ,  63.44 
100003186,  28.95 ,  18.34 
100003187,  33.16 ,  27.48 
100003188,  20.03 ,  15.35 
100003189,  68.88 ,  52.98 
100003190,  102.57 ,  80.71 
100003191,  121.25 ,  96.44 
100003192,  42.35 ,  32.57 
100003193,  79.28 ,  60.98 
100003194,  72.73 ,  65.15 
100003195,  44.74 ,  38.41 
100003196,  37.02 ,  17.40 
100003197,  69.84 ,  35.52 
100003198,  102.67 ,  53.84 
100003199,  25.43 ,  15.18 
100003200,  17.71 ,  17.66 
100003201,  45.92 ,  35.32 
100003202,  47.63 ,  36.53 
100003203,  30.26 ,  21.78 
100003204,  53.30 ,  41.94 
100003205,  131.32 ,  103.34 
100003206,  187.12 ,  147.26 
100003207,  61.61 ,  55.19 
100003208,  41.01 ,  32.27 
100003209,  18.41 ,  18.20 
100003210,  61.50 ,  48.40 
100003211,  57.53 ,  40.98 
100003212,  22.36 ,  15.95 
100003213,  39.94 ,  32.48 
100003214,  15.97 ,  13.75 
100003215,  27.75 ,  27.32 
100003216,  216.09 ,  170.05 
100003217,  41.89 ,  32.22 
100003218,  73.18 ,  65.55 
100003219,  111.86 ,  100.19 
100003220,  30.81 ,  23.70 
100003221,  54.15 ,  48.51 
100003222,  81.85 ,  73.31 
100003223,  42.13 ,  33.15 
100003224,  102.57 ,  69.47 
100003225,  26.40 ,  24.83 
100003226,  30.05 ,  24.55 
100003227,  10.27 ,  8.07 
100003228,  19.64 ,  15.45 
100003229,  50.54 ,  47.68 
100003230,  35.09 ,  31.42 
100003231,  35.09 ,  32.17 
100003232,  41.04 ,  36.42 
100003233,  29.17 ,  25.27 
100003234,  52.42 ,  41.25 
100003235,  17.23 ,  17.23 
100003236,  43.05 ,  33.11 
100003237,  15.69 ,  15.47 
100003238,  10.08 ,  10.08 
100003239,  32.14 ,  31.73 
100003240,  18.46 ,  12.65 
100003241,  27.37 ,  24.72 
100003242,  33.16 ,  12.37 
100003243,  62.12 ,  19.97 
100003244,  158.62 ,  118.38 
100003245,  22.38 ,  19.54 
100003246,  34.90 ,  31.98 
100003247,  85.68 ,  63.96 
100003248,  42.08 ,  33.11 
100003249,  18.58 ,  18.58 
100003250,  244.91 ,  219.37 
100003251,  20.13 ,  13.60 
100003252,  21.47 ,  19.23 
100003253,  29.49 ,  22.68 
100003254,  26.40 ,  22.35 
100003255,  70.81 ,  67.05 
100003256,  93.02 ,  89.41 
100003257,  37.02 ,  31.35 
100003258,  69.84 ,  63.81 
100003259,  52.60 ,  41.39 
100003260,  21.09 ,  21.09 
100003261,  24.47 ,  18.25 
100003262,  22.66 ,  19.99 
100003263,  164.53 ,  65.94 
100003265,  19.45 ,  18.97 
100003266,  50.49 ,  38.84 
100003267,  34.26 ,  30.69 
100003268,  16.86 ,  15.10 
100003269,  69.75 ,  62.48 
100003270,  8.83 ,  8.83 
100003271,  13.47 ,  13.47 
100003272,  25.83 ,  19.87 
100003273,  38.03 ,  29.25 
100003274,  37.99 ,  30.62 
100003275,  41.85 ,  40.07 
100003276,  79.50 ,  75.33 
100003277,  19.06 ,  12.32 
100003278,  33.93 ,  19.80 
100003279,  32.25 ,  23.64 
100003280,  149.01 ,  135.49 
100003281,  137.63 ,  108.31 
100003282,  160.70 ,  126.46 
100003283,  246.14 ,  220.48 
100003284,  180.06 ,  138.51 
100003285,  22.62 ,  17.80 
100003286,  55.39 ,  42.36 
100003287,  23.51 ,  16.44 
100003288,  42.81 ,  32.88 
100003289,  54.07 ,  48.43 
100003290,  53.27 ,  40.98 
100003291,  24.39 ,  21.85 
100003292,  50.01 ,  44.80 
100003293,  75.63 ,  67.75 
100003294,  27.37 ,  24.67 
100003295,  21.57 ,  16.78 
100003296,  38.95 ,  34.22 
100003297,  56.32 ,  51.88 
100003298,  64.02 ,  29.80 
100003299,  37.74 ,  28.97 
100003300,  48.73 ,  38.63 
100003301,  16.74 ,  16.67 
100003302,  44.20 ,  34.00 
100003303,  57.56 ,  51.55 
100003304,  51.50 ,  35.40 
100003305,  28.95 ,  12.99 
100003306,  34.13 ,  26.25 
100003307,  77.30 ,  39.93 
100003308,  32.58 ,  25.06 
100003309,  56.11 ,  50.26 
100003310,  52.36 ,  46.91 
100003311,  42.69 ,  32.84 
100003312,  31.53 ,  31.35 
100003314,  68.07 ,  52.94 
100003315,  39.43 ,  27.59 
100003316,  48.82 ,  41.39 
100003317,  37.79 ,  31.06 
100003318,  38.47 ,  23.12 
100003319,  33.16 ,  16.85 
100003320,  62.12 ,  31.93 
100003321,  46.81 ,  36.01 
100003322,  120.60 ,  108.03 
100003323,  26.00 ,  23.29 
100003324,  18.68 ,  14.68 
100003325,  33.16 ,  29.81 
100003326,  23.12 ,  22.30 
100003328,  27.37 ,  24.14 
100003330,  62.85 ,  56.30 
100003331,  30.81 ,  27.60 
100003332,  94.90 ,  85.00 
100003333,  37.74 ,  19.50 
100003334,  23.32 ,  17.94 
100003335,  106.72 ,  38.65 
100003336,  38.50 ,  34.49 
100003337,  49.53 ,  48.29 
100003338,  45.90 ,  41.12 
100003339,  25.43 ,  15.41 
100003340,  62.94 ,  49.53 
100003341,  30.85 ,  24.27 
100003342,  23.46 ,  14.90 
100003343,  19.06 ,  16.83 
100003344,  91.35 ,  71.88 
100003345,  233.34 ,  191.78 
100003346,  72.82 ,  65.23 
100003347,  37.58 ,  33.65 
100003348,  35.54 ,  25.39 
100003349,  38.36 ,  34.35 
100003350,  21.03 ,  21.03 
100003351,  31.99 ,  29.68 
100003352,  87.60 ,  76.63 
100003353,  59.80 ,  51.09 
100003354,  16.74 ,  12.46 
100003355,  29.30 ,  24.92 
100003356,  39.91 ,  33.09 
100003357,  63.09 ,  54.51 
100003358,  43.66 ,  31.58 
100003359,  41.45 ,  37.12 
100003360,  39.18 ,  30.14 
100003361,  33.65 ,  30.14 
100003362,  40.96 ,  32.23 
100003363,  31.22 ,  21.80 
100003364,  58.26 ,  44.04 
100003365,  35.54 ,  28.96 
100003366,  66.31 ,  57.92 
100003367,  39.83 ,  26.21 
100003368,  33.90 ,  26.08 
100003369,  31.64 ,  24.34 
100003370,  21.39 ,  14.57 
100003371,  38.57 ,  29.56 
100003372,  72.93 ,  60.23 
100003373,  46.53 ,  34.08 
100003374,  88.29 ,  68.16 
100003375,  32.78 ,  20.26 
100003376,  65.16 ,  58.36 
100003377,  44.74 ,  29.32 
100003378,  66.95 ,  45.88 
100003380,  30.26 ,  24.23 
100003381,  56.32 ,  49.56 
100003383,  70.71 ,  40.01 
100003384,  42.81 ,  19.31 
100003385,  81.43 ,  27.18 
100003386,  120.04 ,  39.74 
100003387,  19.64 ,  14.03 
100003388,  74.71 ,  30.86 
100003389,  130.12 ,  55.30 
100003390,  185.52 ,  79.73 
100003391,  31.93 ,  24.56 
100003392,  54.52 ,  48.84 
100003393,  29.68 ,  26.59 
100003394,  48.58 ,  43.52 
100003395,  50.93 ,  45.81 
100003396,  33.16 ,  25.17 
100003397,  14.27 ,  14.26 
100003398,  62.12 ,  51.44 
100003399,  25.43 ,  18.56 
100003400,  41.85 ,  25.38 
100003401,  37.02 ,  20.54 
100003402,  79.50 ,  51.86 
100003403,  26.10 ,  23.38 
100003404,  49.48 ,  44.32 
100003405,  31.22 ,  22.35 
