SKU,Regular price,Sale price
100006454,41.37,37.94
100006455,27.55,21.19
100006456,98.39,75.69
100006457,60.5,46.54
100006458,66.35,51.04
100006459,47.34,37.25
100006460,51.76,46.36
100006461,26.04,24.18
100006462,48.95,43.85
100006463,31.22,28.26
100006464,31.22,28.15
100006465,35.4,31.71
100006466,69.01,61.82
100006467,45.6,40.84
100006468,134.52,52.55
100006469,91.08,26.13
100006470,264.84,106.19
100006472,84.81,46.08
100006473,53.26,40.97
100006474,57.64,51.63
100006475,67.15,57.81
100006476,50.37,49.95
100006477,67.15,60.16
100006478,62.12,48.29
100006479,85.8,76.85
100006480,37.02,26.45
100006481,140.95,126.24
100006482,57.29,50.84
100006483,59.22,55.05
100006484,32.2,22.21
100006485,88.19,59.66
100006486,47.63,40.56
100006488,40.66,36.42
100006489,37.78,24.14
100006490,52.88,52.43
100006491,81.43,77.26
100006492,82.55,73.94
100006493,130.31,116.72
100006494,27.37,23.04
100006495,33.06,23.32
100006496,28.99,22.3
100006497,28.91,26.45
100006498,73.01,65.4
100006500,35.54,23.32
100006502,91.08,61.95
100006503,84.3,64.85
100006504,59.2,53.02
100006505,23.51,18.35
100006506,35.09,33.11
100006507,35.09,31.46
100006508,30.64,27.44
100006509,31.22,30.91
100006510,31.22,26.48
100006511,74.86,67.05
100006512,28.33,17.73
100006513,123.07,110.24
100006514,72.2,23.32
100006515,51.3,39.46
100006516,91.81,82.23
100006517,50.54,38.49
100006518,49.6,44.43
100006519,35.94,28.28
100006520,67.67,53.26
100006521,201.93,180.88
100006522,41.04,27.42
100006523,69.84,42.77
100006524,73.93,66.23
100006525,45.74,35.18
100006526,43.05,33.11
100006528,60.19,45.39
100006529,33.27,29.81
100006530,67.78,60.71
100006532,64.75,49.81
100006533,41.45,31.89
100006534,25.43,8.25
100006535,122,109.27
100006536,155.87,139.63
100006537,122,109.27
100006538,44.76,40.09
100006539,50.56,38.89
100006540,120.04,37.89
100006541,91.08,28.93
100006542,177.96,55.8
100006543,40.88,19.04
100006544,65.92,51.88
100006545,50.64,30.72
100006546,173.57,136.59
100006547,72.9,38.79
100006548,67.77,60.7
100006549,37.82,29.76
100006550,36.31,24.85
100006552,79.5,65.05
100006553,65.57,39.19
100006554,24.55,19.93
100006555,43.96,25.21
100006556,83.85,64.5
100006557,68.51,31.6
100006558,36.65,19.62
100006559,132.25,56.43
100006560,80.26,65.04
100006561,95.55,74.5
100006562,75.1,46.79
100006564,75.1,52.15
100006565,112.03,88.16
100006566,32.25,29.32
100006567,28.34,22.3
100006568,94.68,74.5
100006569,92.85,73.07
100006570,99.94,78.64
100006571,43,24.85
100006572,28.67,21.97
100006573,46.53,37.05
100006574,59.72,32.08
100006575,24.55,13.77
100006576,19.06,11.59
100006577,30.31,23.32
100006578,18.68,17.99
100006579,41.44,37.11
100006580,257.03,176.33
100006581,112.82,88.78
100006582,23.82,18
100006583,43.45,35.99
100006584,116.76,89.82
100006585,61.61,55.19
100006586,33.89,30.35
100006587,123.22,110.38
100006588,34.45,24.42
100006589,35.36,27.2
100006590,47.78,47.78
100006591,575.07,452.54
100006592,43,23.89
100006593,82.23,64.71
100006594,91.17,71.74
100006595,80.41,72.02
100006596,32.2,31.03
100006597,110.28,86.78
100006598,33.16,26.47
100006599,62.12,54.05
100006600,15.29,14.01
100006601,88.96,68.43
100006602,44.48,34.22
100006603,143.21,132.18
100006604,16.25,10.84
100006605,28.67,25.78
100006606,39.57,37.44
100006607,133.59,105.13
100006608,38.41,32.78
100006609,56.03,44.1
100006610,60.03,46.18
100006611,97.16,87.03
100006612,50.17,46.5
100006613,102.67,69.66
100006614,43.83,34.49
100006615,51.37,43.87
100006616,224.41,176.6
100006617,27.85,17.09
100006618,44.74,32.99
100006619,50.64,48.29
100006620,22.4,17.89
100006621,16.72,15.2
100006622,319.26,245.59
100006623,42.83,33.71
100006624,34.26,26.35
100006625,60.96,47.97
100006627,82.21,64.69
100006628,47.34,37.25
100006629,41.73,32.84
100006630,32.49,26.49
100006631,20.66,18.29
100006632,42.19,36.56
100006633,53.77,41.36
100006634,28.21,21.7
100006635,39.94,25.11
100006636,101.25,79.68
100006637,64.24,50.55
100006638,94.5,74.37
100006639,31.71,28.41
100006640,47.41,42.47
100006641,154.22,149.92
100006642,42.81,36.32
100006643,80.59,47.74
100006644,21.79,21.79
100006645,49.73,36.56
100006646,224.58,176.73
100006647,64.11,63.86
100006648,38.85,36.34
100006649,17.83,17.01
100006650,33.58,31.84
100006651,76.23,58.64
100006652,52.46,43.03
100006653,28.33,20.71
100006654,53.59,41.23
100006655,27.94,21.5
100006656,80.59,67.28
100006657,29.51,24.83
100006658,23.51,17.61
100006659,13.85,10.42
100006660,42.81,33.14
100006661,26.75,14.59
100006662,9.89,7.97
100006663,21.29,13.61
100006664,46.53,26.08
100006665,36.31,29.16
100006666,55.94,25.52
100006667,30.07,15.04
100006668,17.14,10.09
100006669,30.05,14.56
100006670,18.15,14.78
100006671,48.89,38.48
100006672,19.73,15.18
100006673,42.14,36.96
100006674,20.41,15.15
100006675,52.85,40.95
100006676,22.36,19.3
100006677,26.3,17.4
100006678,70.53,53.84
100006679,48.41,35.52
100006681,37.74,30.16
100006682,64.28,48.31
100006683,42.14,33.67
100006684,23.46,16.52
100006686,23.46,18.34
100006687,32.25,24.95
100006688,39.94,31.73
100006689,56.05,44.11
100006690,59.25,23.3
100006691,42.14,17.54
100006692,24.55,13.9
100006693,21.15,19.93
100006694,28.95,20.45
100006695,22.58,21.42
100006696,57.33,48.84
100006697,17.97,11.96
100006698,47.39,36.45
100006699,37.99,27.21
100006700,17.62,13.79
100006701,31.04,27.43
100006702,32.29,24.83
100006703,202.68,143.02
100006704,38.43,29.57
100006705,49.3,44.16
100006706,202.57,118.75
100006707,33.58,25.83
100006708,28.95,24.7
100006709,43.91,34.55
100006710,153.72,137.69
100006711,73.7,68.85
100006712,113.38,70.76
100006713,189.79,118.67
100006715,132.25,104.07
100006716,10.05,10.05
100006717,15.33,15.33
100006718,35.54,24.63
100006719,31.15,26.49
100006720,70.71,38.63
100006721,28.67,15.66
100006722,32.7,29.29
100006723,34.62,31.02
100006724,83.79,75.06
100006725,41.59,37.25
100006726,32.49,21.03
100006727,113.78,101.91
100006728,23.89,21.24
100006729,80.59,68.99
100006730,222.31,174.95
100006731,54.22,45.2
100006732,58.85,52.99
100006734,11.76,11.76
100006735,28.67,22.93
100006736,21.03,21.03
100006737,30.5,27.32
100006738,61,54.64
100006739,26.4,17.38
100006740,137.42,102.15
100006741,36.65,35.08
100006742,11.91,10.49
100006743,48.73,29.91
100006744,57.86,45.53
100006745,42.81,32.21
100006746,43.22,34.01
100006747,32.29,24.83
100006748,160.53,127.07
100006749,39.39,27.8
100006750,17.33,15.45
100006751,55.46,49.68
100006752,27.12,24.29
100006753,21.83,19.05
100006754,30.26,24.13
100006755,27.37,26.49
100006756,35.88,32.15
100006757,33.9,26.08
100006758,46.53,26.08
100006759,69.61,55.19
100006760,25.81,19.85
100006761,39.8,35.65
100006762,54.4,38.63
100006763,44.34,24.83
100006764,15.77,15.77
100006765,57.33,45.12
100006766,117.71,92.63
100006767,137.67,135.34
100006768,13.85,11.44
100006769,27.37,19.87
100006770,34.26,30.69
100006771,24.64,18.96
100006773,46.09,35.46
100006775,78.63,70.43
100006776,59.37,45.67
100006777,37.31,28.7
100006778,21.16,16.28
100006779,67.84,33.7
100006780,37.51,34.16
100006781,40.88,28.26
100006782,58.74,46.22
100006783,49.09,38.63
100006784,32.29,24.83
100006785,31.22,19.47
100006786,50.54,34.3
100006787,18.68,12.2
100006788,24.47,17.19
100006789,22.45,22.35
100006791,91.89,70.68
100006792,21.57,15.29
100006793,33.34,20.82
100006794,19.2,13.14
100006795,37.02,29.25
100006796,33.9,26.08
100006797,42.81,35.87
100006798,80.59,44.58
100006799,72.2,35.73
100006800,35.09,15.45
100006801,27.37,26.74
100006802,23.51,19.19
100006803,186.09,23.98
100006804,52.28,51.04
100006805,30.83,23.72
100006806,32.8,18.67
100006807,67.5,53.12
100006808,26.19,20.14
100006809,61.89,48.7
100006810,41.91,32.98
100006811,67.92,13.75
100006812,41.44,37.11
100006813,50.22,38.63
100006814,24.85,15.88
100006815,30.5,27.32
100006816,30.26,22.08
100006818,26.02,22.35
100006820,15.94,15.91
100006821,71.51,56.28
