SKU,Regular price,Sale price
100001590,47.07,43.08
100001591,49.77,45.72
100001592,20.81,20.57
100001593,42.43,42.16
100001594,32.11,28.46
100001595,37.97,29.35
100001596,40.35,31.04
100001597,37.67,32.98
100001598,85.75,65.96
100001599,128.62,98.94
100001600,68.26,62.12
100001601,71.52,65.46
100001602,43.07,30.95
100001603,17.02,15.15
100001604,36.77,28.28
100001605,20.97,15.63
100001606,38.10,31.26
100001607,28.04,19.74
100001608,29.04,26.59
100001609,57.26,51.43
100001610,44.92,40.88
100001611,18.86,16.21
100001612,28.35,26.70
100001613,21.76,16.99
100001614,69.81,52.58
100001615,91.93,70.49
100001616,40.05,30.81
100001617,80.10,61.61
100001618,46.74,35.95
100001619,96.91,74.55
100001620,145.37,111.82
100001621,56.48,51.70
100001622,29.48,26.99
100001623,98.36,90.04
100001624,56.74,48.87
100001625,28.32,25.92
100001626,19.75,16.29
100001627,36.57,30.39
100001628,30.30,27.15
100001629,16.58,13.17
100001630,22.97,20.04
100001631,38.66,35.38
100001632,17.54,16.03
100001633,53.28,40.99
100001634,52.31,35.61
100001635,92.88,73.09
100001636,43.84,33.72
100001637,30.01,23.61
100001638,123.47,113.02
100001639,43.40,33.39
100001640,50.59,39.81
100001641,15.46,11.89
100001642,30.91,23.78
100001643,46.37,35.67
100001644,79.14,60.88
100001645,26.43,24.05
100001646,52.53,48.09
100001647,105.08,96.19
100001648,33.43,33.17
100001649,66.86,66.34
100001650,95.29,73.30
100001651,39.95,30.73
100001652,26.80,26.72
100001654,43.42,33.40
100001655,13.16,10.13
100001656,21.28,20.25
100001657,15.57,11.81
100001658,27.83,23.04
100001659,27.09,20.68
100001660,26.98,20.68
100001661,17.02,13.09
100001662,34.04,26.18
100001663,61.31,47.16
100001664,13.39,10.30
100001665,36.11,27.77
100001666,21.94,20.04
100001667,27.61,21.24
100001668,18.67,14.36
100001669,30.91,23.78
100001670,20.10,18.57
100001671,17.76,13.23
100001672,32.97,24.98
100001673,78.67,60.52
100001674,77.91,59.93
100001675,22.40,17.23
