SKU,Regular price,Sale price
100005899,  103.67 ,  46.77 
100005900,  91.08 ,  40.01 
100005901,  62.12 ,  38.63 
100005903,  33.16 ,  19.18 
100005904,  28.70 ,  24.72 
100005905,  42.81 ,  29.81 
100005906,  26.75 ,  14.12 
100005907,  18.68 ,  13.64 
100005908,  45.13 ,  40.43 
100005910,  33.85 ,  30.33 
100005911,  85.39 ,  76.49 
100005912,  65.20 ,  58.40 
100005913,  23.51 ,  14.62 
100005914,  91.08 ,  38.92 
100005915,  35.51 ,  27.32 
100005916,  44.04 ,  39.45 
100005917,  314.92 ,  247.82 
100005918,  631.25 ,  496.75 
100005919,  76.87 ,  60.49 
100005920,  30.50 ,  27.32 
100005921,  29.28 ,  23.04 
100005922,  28.83 ,  22.18 
100005923,  30.22 ,  30.22 
100005924,  27.37 ,  21.05 
100005925,  85.29 ,  71.74 
100005926,  41.25 ,  31.73 
100005927,  22.24 ,  19.91 
100005928,  48.61 ,  29.83 
100005929,  31.06 ,  27.04 
100005930,  35.09 ,  32.99 
100005931,  131.86 ,  65.58 
100005932,  68.80 ,  35.39 
100005933,  63.77 ,  57.12 
100005934,  31.89 ,  28.56 
100005935,  30.79 ,  27.58 
100005936,  27.37 ,  24.24 
100005937,  71.57 ,  55.05 
100005938,  36.77 ,  28.28 
100005939,  91.08 ,  39.46 
100005940,  89.21 ,  68.63 
100005941,  47.63 ,  19.73 
100005942,  37.28 ,  33.39 
100005943,  55.80 ,  42.92 
100005944,  18.82 ,  14.47 
100005945,  62.12 ,  60.71 
100005946,  26.02 ,  15.65 
100005947,  33.16 ,  27.32 
100005948,  167.41 ,  73.87 
100005949,  60.19 ,  47.67 
100005950,  22.11 ,  19.81 
100005951,  50.83 ,  45.53 
100005952,  56.60 ,  44.54 
100005953,  18.15 ,  12.58 
100005954,  267.73 ,  210.68 
100005955,  227.15 ,  178.75 
100005956,  105.55 ,  83.06 
100005957,  55.33 ,  52.32 
100005958,  64.11 ,  41.34 
100005959,  131.32 ,  103.34 
100005960,  62.12 ,  62.12 
100005961,  44.74 ,  35.90 
100005962,  69.61 ,  54.77 
100005963,  28.67 ,  20.93 
100005964,  26.53 ,  23.40 
100005966,  58.30 ,  45.88 
100005967,  84.15 ,  66.23 
100005968,  56.42 ,  51.88 
100005969,  28.10 ,  25.17 
100005970,  49.51 ,  44.34 
100005971,  20.62 ,  15.35 
100005972,  320.15 ,  286.77 
100005973,  116.77 ,  91.89 
100005974,  31.75 ,  24.42 
100005975,  73.21 ,  57.62 
100005976,  44.34 ,  40.45 
100005977,  58.62 ,  31.02 
100005978,  113.57 ,  34.59 
100005979,  37.63 ,  34.18 
100005981,  26.75 ,  17.86 
100005982,  21.82 ,  15.64 
100005983,  97.94 ,  87.72 
100005984,  85.57 ,  67.34 
100005985,  21.26 ,  14.05 
100005986,  32.02 ,  24.63 
100005987,  64.03 ,  49.26 
100005988,  27.70 ,  12.89 
100005989,  32.20 ,  16.44 
100005990,  127.50 ,  100.33 
100005991,  51.20 ,  45.86 
100005992,  247.47 ,  68.79 
100005993,  80.16 ,  66.23 
100005994,  43.96 ,  33.82 
100005995,  55.23 ,  43.46 
100005996,  98.18 ,  77.26 
100005997,  19.97 ,  19.97 
100005998,  48.47 ,  38.15 
100005999,  76.06 ,  59.85 
100006000,  173.51 ,  71.90 
100006001,  59.63 ,  51.37 
100006002,  65.65 ,  38.22 
100006003,  86.53 ,  51.33 
100006004,  48.73 ,  35.87 
100006006,  105.99 ,  56.52 
100006007,  60.49 ,  47.60 
100006008,  93.74 ,  73.77 
100006009,  43.66 ,  34.35 
100006010,  19.94 ,  14.01 
100006011,  77.56 ,  44.99 
100006012,  40.88 ,  21.94 
100006013,  114.25 ,  68.04 
100006014,  22.36 ,  20.43 
100006015,  43.83 ,  34.49 
100006016,  43.23 ,  37.25 
100006017,  59.72 ,  59.13 
100006018,  115.30 ,  88.70 
100006019,  18.51 ,  18.51 
100006020,  100.73 ,  92.24 
100006021,  65.57 ,  51.60 
100006022,  92.69 ,  88.30 
100006023,  58.07 ,  47.54 
100006024,  58.07 ,  47.54 
100006025,  89.01 ,  68.47 
100006027,  25.66 ,  20.51 
