SKU,Regular price,Sale price
100006174,42.95,34.16
100006175,22.10,7.48
100006176,73.75,70.05
100006180,27.73,21.33
100006187,22.10,20.79
100006193,26.14,23.42
100006199,47.57,23.56
100006200,66.35,52.76
100006207,47.16,38.76
100006212,48.17,38.71
100006220,42.65,30.31
100006224,27.88,22.17
100006225,66.69,53.03
100006226,32.64,25.96
100006233,24.34,22.60
100006234,24.52,22.89
100006236,26.14,22.88
100006238,80.71,53.26
100006246,27.00,20.77
100006247,41.50,39.65
100006248,51.98,47.40
100006252,43.93,32.27
100006257,29.97,23.83
100006258,74.91,59.57
100006259,25.11,19.08
100006260,51.62,35.73
100006265,26.14,20.66
100006267,47.16,36.28
100006269,62.96,53.54
100006270,29.56,26.42
100006272,82.06,75.39
100006277,50.46,46.85
100006280,29.38,25.05
100006281,22.10,22.03
100006283,26.54,24.64
100006284,27.44,26.05
100006285,36.05,32.27
100006288,44.49,35.61
100006296,32.61,26.49
100006297,38.92,30.95
100006301,58.26,44.81
100006315,34.84,32.35
100006322,47.16,36.95
100006332,17.18,13.66
100006333,40.52,38.48
100006335,26.14,22.24
100006336,34.31,31.23
100006337,46.86,44.93
100006338,57.86,46.01
100006339,47.97,41.69
100006344,38.45,34.53
100006345,44.17,35.13
100006348,22.10,12.08
100006355,34.70,31.08
100006367,41.30,40.26
100006370,44.78,35.61
100006375,122.55,94.27
100006376,48.17,34.12
100006379,49.72,38.24
100006387,31.00,15.32
100006388,23.67,18.21
100006394,29.38,23.36
100006397,104.03,86.58
100006403,34.44,33.34
100006408,52.13,40.10
100006409,76.12,58.56
100006421,32.52,20.87
100006426,29.38,26.47
100006433,34.52,28.61
100006434,31.00,24.34
100006436,28.34,25.78
100006437,44.91,41.69
100006440,58.87,58.07
100006443,34.02,26.99
100006445,22.75,21.09
100006454,48.21,41.13
100006456,82.38,43.95
100006459,47.34,36.41
100006466,65.77,62.47
100006469,76.25,27.74
100006475,64.00,58.42
100006477,64.00,58.81
100006480,31.00,26.31
100006485,73.84,69.14
100006488,46.28,36.81
100006489,36.00,24.40
100006500,26.14,23.40
100006502,76.25,69.57
100006503,70.59,65.53
100006505,26.28,20.22
100006507,39.97,31.79
100006509,39.28,31.23
100006511,85.21,67.76
100006512,27.00,19.96
100006515,66.88,51.45
100006517,42.32,38.90
100006522,30.19,27.71
100006533,34.70,31.31
100006534,21.29,6.91
100006548,64.58,61.34
100006550,26.72,24.96
100006553,62.49,39.60
100006567,20.85,16.85
100006569,92.85,75.27
100006572,27.53,21.89
100006573,47.09,38.83
100006574,43.93,40.85
100006577,25.38,24.96
100006579,47.16,37.50
100006581,112.82,86.78
100006589,29.61,28.68
100006590,50.37,46.76
100006606,40.75,37.83
100006607,133.59,106.24
100006610,58.68,45.14
100006628,47.34,38.90
100006630,33.67,26.77
100006631,26.61,20.47
100006635,29.38,24.55
100006640,45.19,43.21
100006644,23.24,21.58
100006651,74.51,59.25
100006653,27.00,23.66
100006661,19.69,13.80
100006665,26.72,26.07
100006667,28.66,14.92
100006669,22.10,12.00
100006672,19.29,15.34
100006675,50.37,41.38
100006676,24.52,19.50
100006678,67.21,54.40
100006679,46.13,35.90
100006681,38.32,30.47
100006683,42.79,34.02
100006686,23.30,18.53
100006690,43.58,23.54
100006691,31.00,23.78
100006694,21.29,20.66
100006697,13.23,12.08
100006708,31.39,24.96
100006718,26.14,24.89
100006719,33.67,26.77
100006725,39.64,37.64
100006734,13.61,10.82
100006739,25.16,16.73
100006743,35.84,29.24
100006744,57.86,46.01
100006745,40.80,32.45
100006747,27.04,25.10
100006749,28.98,27.17
100006750,16.52,15.62
100006751,63.13,50.20
100006755,34.80,26.77
100006762,51.84,37.76
100006763,32.61,25.10
100006766,117.71,91.57
100006769,22.91,19.22
100006771,24.09,18.79
100006773,38.59,34.57
100006775,74.94,71.17
100006776,49.72,44.64
100006778,20.68,15.91
100006779,49.90,34.06
100006783,49.09,40.43
100006785,26.14,20.83
100006786,48.17,32.27
100006789,64.01,49.24
100006801,33.98,26.14
100006804,64.86,51.15
100006805,30.14,24.12
100006807,67.50,53.68
100006810,41.91,33.32
100006813,49.09,39.04
100006814,18.28,16.09
100006818,24.81,22.59
100006820,20.21,14.67
100006822,45.24,36.11
100006825,47.87,43.22
100006828,40.40,32.13
100006831,47.14,37.48
100006832,35.75,35.69
100006834,38.92,23.95
100006846,16.00,15.10
100006847,27.00,15.90
100006850,49.72,44.64
100006851,27.00,16.73
100006855,29.38,26.77
100006860,22.75,14.11
100006868,20.56,16.56
100006874,20.56,13.80
100006875,32.07,29.47
100006876,48.17,40.19
100007924,52.58,40.45
100009123,28.04,16.52
100009124,33.01,21.14
100009126,24.34,22.59
