SKU,Regular price,Sale price
100001594,33.89,30.35
100001595,41.85,30.37
100001596,38.72,30.47
100001597,44.28,34.06
100001598,76.05,68.12
100001599,114.07,102.18
100001600,83.4,64.16
100001601,75.48,67.61
100001602,42.62,34
100001603,24.55,15.65
100001604,44.34,29.49
100001605,23.02,17.72
100001606,41.85,36.21
100001607,30.26,20.75
100001608,30.26,28.04
100001609,69.97,53.82
100001610,54.88,42.22
100001611,23.03,14.96
100001612,40.67,26.37
100001613,31.22,20.87
100001614,85.29,64.8
100001615,112.31,86.77
100001616,40.14,31.58
100001617,80.26,63.16
100001618,52.02,41.59
100001619,99.27,78.4
100001620,146.53,115.85
100001621,59.61,53.39
100001622,31.11,27.87
100001623,103.82,92.99
100001624,81.43,50.47
100001625,30.17,26.77
100001626,28.33,17.43
100001627,52.46,31.57
100001628,37.02,26.83
100001629,16.74,14.07
100001630,31.15,20.87
100001631,47.51,36.54
100001632,23.46,17.93
100001633,44.34,36.59
100001634,49.45,44.29
100001635,31.41,31.18
100001636,36.96,33.11
100001637,27.37,23.18
100001638,143.23,116.72
100001639,37.53,34.48
100001640,48.61,33.32
100001641,16.27,16.27
100001642,31.21,24.56
100001643,46.81,36.84
100001644,77.65,59.73
100001645,32.29,24.83
100001646,55.45,49.67
100001647,110.91,99.34
100001648,41.28,36.98
100001649,82.56,73.95
100001650,96.21,75.7
100001651,36.65,31.73
100001652,37.67,28.97
100001654,38.5,34.49
100001655,12.3,12.3
100001656,30.1,23.15
100001657,19.64,12.19
100001658,35.09,23.79
100001659,28.59,25.61
100001660,32.97,25.61
100001661,22.29,22.29
100001662,39.78,39.77
100001663,64.02,48.7
100001664,11.76,11.76
100001665,33.16,28.68
100001666,26.9,20.7
100001667,23.51,21.94
100001668,19.28,14.83
100001669,30.56,24.56
100001670,33.16,21.29
100001671,33.34,15.66
100001672,61.91,25.8
100001673,62.5,62.5
100001674,83.12,63.94
100001675,31.15,17.55
100001676,13.57,9.56
100001677,22.36,13.25
100001678,54.36,48.69
100001679,28.33,25.43
100001680,26.75,20.97
100001681,50.93,43.05
100001682,31.15,28.92
100001683,76.63,58.95
100001684,30.93,29.33
100001685,31.22,26.71
100001686,80.37,60.42
100001687,38.64,34.62
100001688,71.25,63.83
100001689,27.37,21.61
100001690,15.79,10.79
100001691,20.41,17.44
100001692,52.85,52.33
100001693,36.64,34.89
100001694,16.94,11.48
100001695,19.25,14.8
100001696,46.53,34.35
100001697,67.41,35.22
100001698,31.22,26.05
100001699,21.57,19.23
100001700,121.69,109
100001701,84.32,64.86
100001702,30.34,27.18
100001703,48.25,37.11
100001704,27.85,20.34
100001705,19.64,18.14
100001706,74.01,63.14
100001707,24.01,23.07
100001708,57.29,37.75
100001709,21.48,13.96
100001711,31.04,19.61
100001712,17.62,11.07
100001713,57.88,39.2
100001714,29.37,27.46
100001716,39.28,35.18
100001717,46.81,36.01
100001718,80.41,72.02
100001719,17.71,8.8
100001720,55.45,49.67
100001721,53.13,38.64
100001722,28.95,18.88
100001723,28.95,20.81
100001724,36.11,32.34
100001725,73.45,65.79
100001726,110.79,99.24
100001727,37.97,34.22
100001728,45.77,34.22
100001729,27.37,19.63
100001730,96.87,81.56
100001731,120.04,102.22
100001732,28.33,27.46
100001733,30.6,27.41
100001734,62.43,55.92
100001735,94.27,84.44
100001736,21.26,12.58
100001737,28.95,22.27
100001738,49.73,44.54
100001739,25.43,21.39
100001740,24.55,16.51
100001741,44.34,29.8
100001742,93.1,73.26
100001743,27.37,17.77
100001744,50.54,34.85
100001746,39.75,35.6
100001747,18.68,15.31
100001748,9.02,8.54
100001749,13.85,13.74
100001750,37.74,16.32
100001751,70.71,27.85
100001752,103.67,43.05
100001753,47.95,19.4
100001754,29.06,22.35
100001755,58.11,44.7
100001756,74.86,67.05
100001757,31.15,22.89
100001758,129.38,115.9
100001759,37.73,33.8
100001760,78.91,26.08
100001761,35.09,26.49
100001762,85.1,76.23
100001763,89.68,68.99
100001764,30.26,17.56
100001765,56.32,34.66
100001766,32.11,24.7
100001767,38.76,27.62
100001768,38.82,29.86
100001769,27.85,23.51
100001770,30.26,27.14
100001771,18.68,13.75
100001772,47.63,39.94
100001773,93.03,59.55
100001774,17.3,13.31
100001775,34.99,26.91
100001776,28.33,18.36
100001777,14.11,13.88
100001778,31.57,24.28
100001779,14.69,14.69
100001780,31.62,24.32
100001781,45.27,35.62
100001782,34.73,26.71
100001783,70.89,54.53
100001784,22.66,21.43
100001785,64.25,49.42
100001786,110.34,98.84
100001787,14.76,14.26
100001788,31.4,24.71
100001789,62.78,49.41
100001790,94.17,74.1
100001791,31.22,28.97
100001792,33.82,26.02
100001793,27.91,21.47
100001794,47.94,42.94
100001795,71.9,64.4
100001796,39.12,30.09
100001797,21.26,13.58
100001798,23.51,17.66
100001799,42.81,35.32
100001800,32.29,24.83
100001801,59.29,44.1
100001802,43.77,39.21
100001803,87.55,78.42
100001804,36.12,28.42
100001805,98.18,77.26
100001807,25.35,25.32
100001808,18.78,16.74
100001809,18.07,18.07
100001810,28.07,28.07
100001811,63.12,49.67
100001812,33.16,27.32
100001813,71.57,55.05
100001814,14.96,11.44
100001815,85.29,55.05
100001816,35.5,27.3
100001817,26.4,13.31
100001818,27.7,26.91
100001819,37.73,33.8
100001820,67.77,60.71
100001821,77.79,69.68
100001822,12.88,7.32
100001823,21.57,14.03
100001824,30.26,21.05
100001825,9.02,8.91
100001826,19.06,14.28
100001827,33.34,24.53
100001828,14.57,14.57
100001829,32.29,24.83
100001830,49.57,39
100001831,30.7,23.61
100001832,35.82,32.08
100001833,30.26,26.08
100001834,49.74,38.26
100001835,90.49,89.27
100001836,176.19,173.75
100001837,33.58,27.18
100001838,58.53,52.43
100001839,87.8,78.64
100001840,34.45,26.27
100001841,93.78,81.03
100001842,182.79,163.16
100001843,51.54,40.56
100001844,16.94,11.48
100001845,60.44,46.29
100001847,62.12,50.36
100001848,37.99,35.2
100001849,42.6,33.53
100001850,30.22,17.25
100001851,80.1,71.74
100001852,27.85,21.21
100001853,50.93,39.65
100001854,67.34,51.8
100001855,17.3,17.3
100001856,34.71,27.32
100001857,16.94,15.18
100001858,33.89,30.35
100001859,50.83,45.53
100001860,40.88,34.49
100001861,77.56,55.88
100001862,45.73,35.18
100001863,37.02,31.89
100001864,20.07,15.97
100001865,33.33,29.57
100001866,62.26,47.89
100001867,106.93,95.78
100001868,32.2,26.56
100001869,52.25,41.12
100001870,12.37,12.37
100001871,36.29,28.56
100001872,19.94,19.94
100001873,45.24,35.6
100001874,90.47,71.19
100001875,38.95,31.61
100001876,25.43,18.31
100001877,43.94,33.8
100001878,24.93,19.18
100001879,23.14,17.8
100001880,27.68,23.55
100001881,20.17,14.07
100001882,41.37,40.36
100001886,35.09,32.06
100001887,37.78,29.79
100001888,194.83,64.78
100001889,32.25,29.57
100001890,59.72,59.13
100001892,36.1,32.34
100001893,35.09,30.91
100001894,24.21,18.63
100001895,34.84,27.41
100001896,60.35,54.06
100001897,36.05,26.01
100001898,39.42,30.32
100001899,26.75,21.67
100001900,33.67,26.49
100001901,18.09,12.57
100001902,55.33,55.33
100001903,33.23,26.15
100001904,61.19,48.15
100001905,17.97,17.97
100001906,15.79,10.17
100001907,17.3,15.73
100001908,43.3,34.08
100001909,23.02,14.97
100001910,41.85,24.53
100001911,60.67,36.8
100001912,40.54,31.18
100001913,67.92,33.12
100001915,27.37,27.2
100001916,28.24,17.03
100001917,43.78,40.25
100001918,174.61,43.72
100001919,93.02,48.29
100001920,27.37,26.49
100001921,29.3,26.14
100001922,56.25,30.04
100001923,35.09,25.16
100001924,99.31,76.39
100001925,49.98,34.6
100001926,95.78,49.89
100001927,141.56,74.84
100001928,32.2,30.2
100001929,26.27,26.27
100001930,33.24,25.57
100001931,36.19,28.48
100001932,73.78,58.06
100001933,34.45,25.46
100001934,65.8,58.94
100001935,49.49,38.07
100001936,19.64,18.98
100001937,30.26,23.68
100001938,62.12,57.95
100001939,44.49,34.22
100001940,38.85,29.61
100001941,45.58,35.87
100001942,80.65,63.47
100001943,79.5,35.86
100001944,28.33,27.25
100001945,48.03,43.02
100001946,110.75,99.2
100001947,41.59,37.25
100001948,83.19,74.5
100001949,36.59,32.77
100001950,68.9,61.71
100001951,29.21,26.16
100001952,26.21,23.73
100001953,40.33,31.02
100001954,31.15,24.14
100001955,68.31,53.75
100001956,18.68,16.56
100001957,26.9,20.7
100001958,33.16,17.25
100001959,62.12,34.49
100001960,33.16,22.38
100001961,62.12,38.36
