SKU,Regular price,Sale price
100000002,29.38,29.00
100000004,47.57,45.18
100000006,42.32,30.20
100000015,71.39,56.76
100000026,22.10,17.01
100000029,45.05,41.83
100000037,63.93,50.83
100000046,68.83,61.65
100000047,26.68,24.76
100000048,67.28,62.46
100000052,49.32,46.85
100000054,31.41,29.16
100000057,15.76,12.53
100000063,39.04,36.25
100000068,55.52,48.17
100000069,32.52,26.17
100000072,11.51,11.39
100000074,29.18,22.45
100000079,20.48,16.28
100000080,32.11,30.49
100000083,36.52,29.04
100000084,22.91,22.82
100000086,29.38,27.61
100000096,37.13,35.85
100000097,22.10,13.66
100000098,22.10,16.42
100000101,41.56,39.47
100000104,51.84,39.02
100000105,29.38,22.11
100000112,42.65,39.93
100000113,27.88,22.17
100000120,41.80,32.36
100000124,42.32,32.78
100000132,31.41,26.66
100000139,56.81,54.29
100000140,24.98,19.87
100000141,38.82,30.87
100000142,44.53,35.41
100000143,83.81,66.64
100000145,21.36,17.90
100000152,21.62,20.08
100000157,42.95,34.16
100000158,33.04,25.42
100000159,27.52,26.14
100000160,25.59,21.19
100000161,28.84,26.77
100000164,22.06,17.54
100000165,26.29,20.91
100000168,82.58,65.67
100000169,40.71,19.13
100000171,23.72,14.93
100000173,29.51,28.02
100000174,56.81,53.96
100000176,30.29,23.30
100000178,23.72,22.25
100000180,27.00,25.29
100000182,49.06,39.01
100000187,40.80,19.07
100000202,64.93,51.53
100000210,43.55,32.21
100000216,23.72,17.70
100000217,26.14,21.05
100000224,26.72,23.30
100000225,43.41,40.29
100000226,50.71,40.33
100000227,56.80,45.17
100000229,21.29,15.42
100000246,49.54,45.52
100000247,99.10,91.03
100000248,148.63,136.56
100000251,39.97,31.79
100000252,48.17,42.66
100000255,31.28,17.63
100000262,65.84,61.13
100000263,21.03,19.52
100000269,17.16,16.73
100000273,42.65,34.92
100000274,21.29,16.19
100000278,24.65,18.97
100000287,27.00,19.50
100000289,24.90,19.80
100000292,42.65,35.45
100000297,35.23,23.09
100000303,32.61,27.92
100000309,15.20,14.12
100000310,26.07,20.73
100000313,30.40,26.07
100000314,31.71,30.11
100000316,50.94,48.38
100000318,35.19,25.79
100000323,83.40,79.20
100000326,66.16,29.31
100000342,40.26,32.01
100000345,33.40,31.88
100000346,79.39,63.14
100000358,27.44,21.10
100000359,48.21,38.34
100000362,22.52,20.91
100000363,36.87,28.36
100000364,23.72,20.36
100000365,33.71,25.93
100000367,40.80,27.61
100000369,29.67,22.83
100000380,22.91,10.34
100000383,47.87,38.06
100000386,46.87,34.02
100000388,32.95,26.21
100000390,69.29,55.10
100000394,25.11,23.31
100000397,25.75,23.90
100000398,29.38,26.77
